user_id,cluster,cluster_name,churn,pv_count,cart_count,fav_count,buy_count,active_days,cat_breadth,recency
104879,2,活跃潜力用户,0,54.0,3.0,3.0,2.0,5.0,14.0,0.0
104880,1,早期沉睡用户,1,77.0,0.0,4.0,1.0,3.0,7.0,0.0
104889,2,活跃潜力用户,0,20.0,2.0,0.0,0.0,4.0,12.0,1.0
104893,2,活跃潜力用户,0,47.0,0.0,2.0,1.0,4.0,16.0,0.0
104894,0,高价值忠诚用户,0,162.0,11.0,0.0,6.0,6.0,52.0,0.0
104899,2,活跃潜力用户,0,69.0,3.0,0.0,3.0,3.0,14.0,2.0
10490,2,活跃潜力用户,0,7.0,0.0,0.0,2.0,2.0,7.0,0.0
104906,2,活跃潜力用户,0,27.0,2.0,0.0,0.0,2.0,9.0,3.0
104911,2,活跃潜力用户,0,26.0,0.0,0.0,0.0,6.0,13.0,0.0
104915,1,早期沉睡用户,1,38.0,6.0,0.0,1.0,5.0,16.0,1.0
104917,2,活跃潜力用户,0,9.0,0.0,1.0,1.0,3.0,7.0,3.0
104930,0,高价值忠诚用户,0,182.0,9.0,21.0,0.0,6.0,46.0,0.0
104933,2,活跃潜力用户,0,20.0,0.0,0.0,2.0,6.0,15.0,0.0
104935,2,活跃潜力用户,0,16.0,1.0,0.0,1.0,2.0,4.0,1.0
104936,2,活跃潜力用户,1,34.0,4.0,0.0,4.0,3.0,11.0,0.0
104939,2,活跃潜力用户,1,1.0,0.0,0.0,1.0,2.0,2.0,0.0
104944,2,活跃潜力用户,0,73.0,1.0,7.0,3.0,5.0,22.0,0.0
104958,2,活跃潜力用户,0,42.0,0.0,0.0,2.0,3.0,16.0,0.0
104965,1,早期沉睡用户,1,10.0,0.0,1.0,1.0,4.0,5.0,0.0
104991,2,活跃潜力用户,1,36.0,6.0,0.0,1.0,4.0,17.0,0.0
104997,2,活跃潜力用户,0,146.0,2.0,0.0,0.0,4.0,14.0,1.0
105000,2,活跃潜力用户,0,28.0,1.0,1.0,1.0,6.0,7.0,0.0
105016,1,早期沉睡用户,1,54.0,25.0,0.0,1.0,4.0,28.0,0.0
10502,0,高价值忠诚用户,0,28.0,0.0,2.0,3.0,3.0,17.0,0.0
105027,0,高价值忠诚用户,1,161.0,12.0,0.0,9.0,6.0,23.0,0.0
105029,1,早期沉睡用户,1,20.0,1.0,3.0,3.0,5.0,13.0,0.0
105043,2,活跃潜力用户,0,13.0,0.0,0.0,0.0,2.0,4.0,4.0
105044,0,高价值忠诚用户,0,66.0,0.0,0.0,2.0,4.0,27.0,2.0
105050,1,早期沉睡用户,1,132.0,6.0,0.0,1.0,5.0,15.0,1.0
105054,0,高价值忠诚用户,1,141.0,3.0,6.0,7.0,6.0,48.0,0.0
105059,1,早期沉睡用户,1,69.0,3.0,0.0,2.0,4.0,14.0,0.0
105060,2,活跃潜力用户,0,30.0,0.0,4.0,1.0,4.0,11.0,0.0
105081,1,早期沉睡用户,1,125.0,0.0,24.0,1.0,6.0,33.0,0.0
105088,2,活跃潜力用户,1,149.0,3.0,0.0,1.0,6.0,30.0,0.0
105116,0,高价值忠诚用户,1,82.0,16.0,1.0,7.0,6.0,32.0,0.0
10512,2,活跃潜力用户,0,34.0,1.0,0.0,1.0,6.0,15.0,0.0
105121,2,活跃潜力用户,1,52.0,2.0,1.0,2.0,5.0,16.0,0.0
105128,2,活跃潜力用户,0,166.0,17.0,0.0,0.0,6.0,37.0,0.0
10514,1,早期沉睡用户,1,46.0,10.0,0.0,1.0,4.0,21.0,0.0
105140,2,活跃潜力用户,0,20.0,2.0,0.0,2.0,2.0,4.0,0.0
105144,2,活跃潜力用户,0,46.0,0.0,3.0,2.0,5.0,22.0,0.0
105145,1,早期沉睡用户,1,344.0,9.0,1.0,1.0,6.0,62.0,0.0
10515,2,活跃潜力用户,0,38.0,0.0,0.0,0.0,3.0,13.0,1.0
105160,2,活跃潜力用户,0,30.0,2.0,44.0,1.0,6.0,31.0,0.0
105161,0,高价值忠诚用户,1,37.0,3.0,0.0,5.0,6.0,18.0,0.0
105167,1,早期沉睡用户,1,65.0,4.0,0.0,1.0,6.0,6.0,0.0
10517,2,活跃潜力用户,0,34.0,7.0,2.0,0.0,5.0,20.0,0.0
105171,2,活跃潜力用户,0,26.0,0.0,0.0,2.0,2.0,6.0,1.0
105180,2,活跃潜力用户,0,65.0,5.0,1.0,0.0,4.0,24.0,1.0
105182,2,活跃潜力用户,0,40.0,3.0,0.0,1.0,3.0,20.0,0.0
10519,2,活跃潜力用户,0,3.0,0.0,0.0,3.0,3.0,5.0,0.0
105190,2,活跃潜力用户,0,30.0,0.0,0.0,0.0,2.0,11.0,0.0
105193,1,早期沉睡用户,1,32.0,2.0,0.0,2.0,3.0,24.0,3.0
105194,2,活跃潜力用户,0,102.0,0.0,4.0,2.0,6.0,39.0,0.0
105198,1,早期沉睡用户,1,86.0,0.0,0.0,1.0,6.0,13.0,0.0
105199,2,活跃潜力用户,1,25.0,2.0,3.0,2.0,5.0,11.0,0.0
105204,0,高价值忠诚用户,0,3.0,1.0,0.0,1.0,2.0,1.0,0.0
105207,2,活跃潜力用户,0,33.0,2.0,0.0,1.0,5.0,15.0,0.0
105222,2,活跃潜力用户,0,7.0,0.0,0.0,0.0,2.0,3.0,2.0
105236,2,活跃潜力用户,0,8.0,2.0,0.0,0.0,2.0,5.0,4.0
105237,2,活跃潜力用户,1,7.0,2.0,0.0,1.0,5.0,6.0,0.0
10524,1,早期沉睡用户,1,48.0,2.0,17.0,1.0,5.0,15.0,0.0
105242,1,早期沉睡用户,1,14.0,1.0,3.0,1.0,4.0,11.0,0.0
105250,2,活跃潜力用户,1,62.0,1.0,0.0,1.0,5.0,18.0,0.0
105254,1,早期沉睡用户,1,42.0,3.0,0.0,1.0,3.0,2.0,0.0
10526,2,活跃潜力用户,0,97.0,7.0,2.0,1.0,6.0,20.0,0.0
10527,2,活跃潜力用户,0,49.0,0.0,0.0,0.0,4.0,18.0,1.0
105279,1,早期沉睡用户,1,197.0,10.0,0.0,1.0,4.0,26.0,0.0
10529,1,早期沉睡用户,1,116.0,3.0,0.0,1.0,6.0,15.0,0.0
105297,2,活跃潜力用户,0,58.0,1.0,1.0,1.0,5.0,20.0,1.0
105307,1,早期沉睡用户,1,69.0,3.0,0.0,1.0,6.0,19.0,0.0
105313,2,活跃潜力用户,0,2.0,0.0,0.0,0.0,1.0,2.0,4.0
105323,1,早期沉睡用户,1,59.0,1.0,6.0,1.0,5.0,23.0,0.0
105330,1,早期沉睡用户,1,152.0,10.0,12.0,1.0,6.0,35.0,0.0
105341,2,活跃潜力用户,0,18.0,2.0,0.0,2.0,4.0,9.0,0.0
105342,2,活跃潜力用户,0,65.0,4.0,0.0,3.0,5.0,15.0,0.0
105360,0,高价值忠诚用户,0,284.0,8.0,2.0,4.0,6.0,66.0,0.0
105364,0,高价值忠诚用户,0,127.0,6.0,0.0,5.0,5.0,24.0,0.0
105367,2,活跃潜力用户,0,75.0,2.0,0.0,1.0,5.0,19.0,0.0
105369,1,早期沉睡用户,1,66.0,3.0,0.0,1.0,6.0,19.0,0.0
105384,1,早期沉睡用户,1,23.0,1.0,2.0,2.0,3.0,9.0,0.0
105386,1,早期沉睡用户,1,23.0,3.0,0.0,1.0,2.0,6.0,4.0
105392,2,活跃潜力用户,0,40.0,0.0,2.0,0.0,3.0,5.0,0.0
105413,2,活跃潜力用户,0,4.0,0.0,1.0,1.0,3.0,6.0,0.0
10542,2,活跃潜力用户,0,8.0,0.0,0.0,0.0,1.0,3.0,5.0
105422,0,高价值忠诚用户,0,90.0,1.0,10.0,4.0,6.0,22.0,0.0
105425,2,活跃潜力用户,0,50.0,0.0,1.0,0.0,5.0,23.0,0.0
105433,2,活跃潜力用户,0,83.0,0.0,4.0,1.0,6.0,24.0,0.0
105450,1,早期沉睡用户,1,43.0,8.0,0.0,1.0,6.0,15.0,0.0
105455,0,高价值忠诚用户,1,78.0,2.0,0.0,6.0,6.0,36.0,0.0
105465,2,活跃潜力用户,0,69.0,6.0,0.0,0.0,4.0,15.0,0.0
105475,1,早期沉睡用户,1,111.0,4.0,0.0,2.0,6.0,39.0,0.0
105479,1,早期沉睡用户,1,0.0,15.0,1.0,4.0,4.0,9.0,0.0
105488,2,活跃潜力用户,0,8.0,3.0,0.0,2.0,5.0,10.0,0.0
105489,1,早期沉睡用户,1,99.0,6.0,0.0,2.0,6.0,21.0,0.0
105495,0,高价值忠诚用户,0,76.0,0.0,11.0,5.0,6.0,31.0,0.0
105506,1,早期沉睡用户,1,21.0,0.0,0.0,1.0,3.0,7.0,0.0
105509,2,活跃潜力用户,1,64.0,4.0,1.0,4.0,5.0,22.0,0.0
105515,2,活跃潜力用户,0,43.0,4.0,0.0,0.0,5.0,25.0,0.0
105516,2,活跃潜力用户,0,37.0,3.0,1.0,2.0,6.0,7.0,0.0
10552,2,活跃潜力用户,0,65.0,16.0,0.0,2.0,4.0,14.0,1.0
105521,2,活跃潜力用户,0,21.0,0.0,0.0,1.0,3.0,9.0,2.0
105530,2,活跃潜力用户,0,19.0,1.0,1.0,1.0,5.0,14.0,0.0
105536,2,活跃潜力用户,0,69.0,1.0,0.0,2.0,5.0,22.0,1.0
105540,0,高价值忠诚用户,0,151.0,16.0,3.0,8.0,6.0,26.0,0.0
105542,2,活跃潜力用户,0,63.0,10.0,4.0,1.0,6.0,28.0,0.0
105546,2,活跃潜力用户,1,122.0,0.0,0.0,1.0,6.0,36.0,0.0
105548,1,早期沉睡用户,1,17.0,7.0,0.0,1.0,3.0,10.0,0.0
105550,2,活跃潜力用户,0,191.0,12.0,2.0,1.0,6.0,25.0,0.0
105551,2,活跃潜力用户,0,168.0,10.0,0.0,0.0,6.0,34.0,0.0
105553,1,早期沉睡用户,1,64.0,4.0,0.0,1.0,2.0,11.0,4.0
105561,2,活跃潜力用户,0,69.0,0.0,1.0,0.0,6.0,26.0,0.0
105567,2,活跃潜力用户,0,7.0,0.0,1.0,1.0,2.0,3.0,2.0
105572,1,早期沉睡用户,1,24.0,0.0,1.0,1.0,3.0,10.0,3.0
105581,0,高价值忠诚用户,0,268.0,25.0,0.0,4.0,6.0,69.0,0.0
105596,0,高价值忠诚用户,1,31.0,11.0,1.0,5.0,5.0,10.0,0.0
105602,1,早期沉睡用户,1,30.0,4.0,0.0,5.0,3.0,14.0,1.0
105605,1,早期沉睡用户,1,200.0,1.0,0.0,2.0,6.0,40.0,0.0
105616,2,活跃潜力用户,0,77.0,7.0,0.0,0.0,5.0,32.0,1.0
105620,2,活跃潜力用户,0,15.0,1.0,0.0,2.0,3.0,8.0,0.0
105624,1,早期沉睡用户,1,6.0,0.0,0.0,1.0,3.0,2.0,3.0
105632,2,活跃潜力用户,1,59.0,1.0,0.0,1.0,4.0,8.0,0.0
105638,1,早期沉睡用户,1,43.0,4.0,4.0,1.0,5.0,22.0,0.0
105643,0,高价值忠诚用户,0,126.0,0.0,37.0,3.0,5.0,40.0,0.0
105654,2,活跃潜力用户,0,19.0,3.0,0.0,0.0,2.0,6.0,4.0
105657,2,活跃潜力用户,0,20.0,4.0,8.0,0.0,4.0,9.0,1.0
105673,1,早期沉睡用户,1,37.0,0.0,0.0,2.0,4.0,10.0,2.0
105675,2,活跃潜力用户,1,72.0,0.0,7.0,3.0,6.0,34.0,0.0
105689,2,活跃潜力用户,1,43.0,3.0,0.0,4.0,5.0,18.0,0.0
105698,2,活跃潜力用户,0,60.0,5.0,0.0,2.0,6.0,40.0,0.0
105712,0,高价值忠诚用户,0,6.0,0.0,0.0,1.0,2.0,4.0,0.0
105713,2,活跃潜力用户,0,11.0,5.0,0.0,2.0,4.0,10.0,1.0
105721,2,活跃潜力用户,0,16.0,5.0,0.0,0.0,2.0,10.0,4.0
105729,1,早期沉睡用户,1,178.0,0.0,11.0,4.0,6.0,45.0,0.0
105738,2,活跃潜力用户,0,140.0,0.0,14.0,1.0,5.0,36.0,0.0
105744,2,活跃潜力用户,0,1.0,0.0,2.0,0.0,3.0,3.0,1.0
105748,0,高价值忠诚用户,0,91.0,9.0,0.0,1.0,6.0,20.0,0.0
105755,1,早期沉睡用户,1,14.0,0.0,0.0,1.0,2.0,4.0,1.0
105757,2,活跃潜力用户,1,114.0,33.0,0.0,3.0,4.0,27.0,0.0
105769,0,高价值忠诚用户,1,85.0,1.0,0.0,5.0,6.0,18.0,0.0
105770,2,活跃潜力用户,0,92.0,0.0,1.0,1.0,5.0,38.0,0.0
105773,1,早期沉睡用户,1,155.0,8.0,1.0,1.0,6.0,37.0,0.0
105775,2,活跃潜力用户,0,10.0,1.0,0.0,2.0,3.0,9.0,0.0
105789,1,早期沉睡用户,1,39.0,0.0,3.0,1.0,3.0,7.0,0.0
105796,2,活跃潜力用户,0,251.0,24.0,0.0,2.0,6.0,96.0,0.0
105797,2,活跃潜力用户,0,88.0,3.0,39.0,1.0,6.0,23.0,0.0
105819,0,高价值忠诚用户,0,40.0,0.0,4.0,3.0,2.0,7.0,1.0
105823,1,早期沉睡用户,1,64.0,4.0,1.0,1.0,5.0,15.0,0.0
105858,2,活跃潜力用户,0,20.0,3.0,0.0,0.0,3.0,3.0,1.0
105861,2,活跃潜力用户,0,39.0,1.0,0.0,0.0,5.0,16.0,0.0
105873,0,高价值忠诚用户,0,13.0,1.0,0.0,3.0,3.0,5.0,2.0
105884,2,活跃潜力用户,0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
105886,2,活跃潜力用户,0,21.0,2.0,9.0,1.0,5.0,13.0,0.0
105888,1,早期沉睡用户,1,127.0,11.0,0.0,1.0,5.0,16.0,0.0
105899,2,活跃潜力用户,1,279.0,8.0,9.0,3.0,6.0,25.0,0.0
105903,1,早期沉睡用户,1,213.0,1.0,35.0,4.0,4.0,34.0,0.0
105904,2,活跃潜力用户,1,59.0,4.0,0.0,1.0,4.0,15.0,0.0
105907,0,高价值忠诚用户,0,41.0,7.0,5.0,0.0,6.0,22.0,0.0
105908,1,早期沉睡用户,1,21.0,0.0,0.0,1.0,2.0,5.0,1.0
105917,1,早期沉睡用户,1,5.0,0.0,4.0,1.0,2.0,8.0,3.0
105920,2,活跃潜力用户,0,37.0,0.0,0.0,1.0,4.0,12.0,0.0
105927,1,早期沉睡用户,1,7.0,0.0,0.0,2.0,4.0,6.0,0.0
10593,2,活跃潜力用户,0,25.0,0.0,0.0,0.0,5.0,8.0,0.0
105944,1,早期沉睡用户,1,150.0,19.0,15.0,1.0,3.0,32.0,1.0
105949,2,活跃潜力用户,0,12.0,5.0,0.0,0.0,4.0,6.0,1.0
105951,2,活跃潜力用户,0,40.0,0.0,1.0,0.0,5.0,15.0,0.0
105952,1,早期沉睡用户,1,153.0,8.0,3.0,2.0,6.0,30.0,0.0
105968,1,早期沉睡用户,1,27.0,2.0,0.0,1.0,4.0,12.0,0.0
105975,2,活跃潜力用户,0,52.0,7.0,0.0,1.0,6.0,23.0,0.0
105979,1,早期沉睡用户,1,168.0,0.0,8.0,1.0,4.0,15.0,0.0
105981,1,早期沉睡用户,1,24.0,0.0,0.0,1.0,3.0,16.0,3.0
105983,2,活跃潜力用户,0,49.0,1.0,0.0,0.0,4.0,13.0,1.0
105984,2,活跃潜力用户,0,16.0,3.0,0.0,0.0,3.0,10.0,0.0
105988,1,早期沉睡用户,1,37.0,10.0,0.0,1.0,5.0,28.0,0.0
105989,2,活跃潜力用户,0,138.0,11.0,0.0,0.0,6.0,15.0,0.0
105992,1,早期沉睡用户,1,84.0,3.0,0.0,2.0,6.0,18.0,0.0
106003,1,早期沉睡用户,1,52.0,3.0,1.0,5.0,4.0,15.0,0.0
106005,1,早期沉睡用户,1,41.0,3.0,1.0,2.0,5.0,22.0,0.0
106007,2,活跃潜力用户,0,137.0,17.0,0.0,2.0,6.0,47.0,0.0
106024,2,活跃潜力用户,0,5.0,1.0,0.0,0.0,2.0,4.0,3.0
106033,2,活跃潜力用户,0,26.0,0.0,0.0,0.0,2.0,8.0,2.0
106038,2,活跃潜力用户,0,57.0,4.0,0.0,2.0,5.0,16.0,0.0
106051,2,活跃潜力用户,0,18.0,0.0,0.0,0.0,3.0,8.0,0.0
106056,1,早期沉睡用户,1,375.0,12.0,0.0,1.0,6.0,79.0,0.0
106067,0,高价值忠诚用户,0,72.0,0.0,3.0,2.0,5.0,17.0,0.0
106077,2,活跃潜力用户,0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
10608,0,高价值忠诚用户,0,137.0,0.0,3.0,0.0,6.0,27.0,0.0
106080,0,高价值忠诚用户,0,166.0,9.0,7.0,6.0,6.0,51.0,0.0
106084,1,早期沉睡用户,1,32.0,8.0,0.0,2.0,5.0,11.0,1.0
106087,2,活跃潜力用户,0,28.0,7.0,0.0,2.0,5.0,18.0,0.0
106090,2,活跃潜力用户,0,19.0,0.0,0.0,0.0,5.0,9.0,0.0
106100,1,早期沉睡用户,1,6.0,1.0,0.0,1.0,2.0,4.0,1.0
106107,2,活跃潜力用户,1,54.0,0.0,0.0,3.0,5.0,18.0,0.0
106118,0,高价值忠诚用户,0,126.0,11.0,1.0,7.0,6.0,52.0,0.0
106123,1,早期沉睡用户,1,177.0,0.0,26.0,1.0,6.0,45.0,0.0
106134,2,活跃潜力用户,0,7.0,0.0,0.0,0.0,2.0,6.0,1.0
106135,1,早期沉睡用户,1,23.0,1.0,0.0,1.0,4.0,8.0,0.0
106142,0,高价值忠诚用户,0,67.0,5.0,1.0,4.0,6.0,20.0,0.0
106144,2,活跃潜力用户,0,80.0,1.0,3.0,1.0,5.0,15.0,0.0
106147,1,早期沉睡用户,1,125.0,27.0,0.0,3.0,6.0,21.0,0.0
10615,2,活跃潜力用户,1,193.0,8.0,2.0,1.0,6.0,42.0,0.0
106157,2,活跃潜力用户,0,24.0,0.0,0.0,0.0,2.0,11.0,3.0
10618,2,活跃潜力用户,0,11.0,9.0,0.0,2.0,3.0,9.0,1.0
106189,2,活跃潜力用户,1,167.0,0.0,2.0,4.0,5.0,16.0,0.0
106190,0,高价值忠诚用户,1,210.0,8.0,3.0,6.0,6.0,58.0,0.0
106193,1,早期沉睡用户,1,57.0,2.0,0.0,1.0,5.0,19.0,0.0
106194,2,活跃潜力用户,0,42.0,8.0,0.0,1.0,5.0,21.0,0.0
106199,1,早期沉睡用户,1,17.0,1.0,0.0,1.0,4.0,8.0,0.0
106200,2,活跃潜力用户,0,73.0,3.0,2.0,1.0,5.0,26.0,0.0
106207,2,活跃潜力用户,0,32.0,0.0,0.0,0.0,5.0,7.0,0.0
106213,2,活跃潜力用户,0,16.0,2.0,1.0,1.0,6.0,13.0,0.0
106216,2,活跃潜力用户,0,18.0,4.0,3.0,2.0,4.0,14.0,0.0
10622,2,活跃潜力用户,1,39.0,2.0,0.0,4.0,4.0,12.0,0.0
106223,1,早期沉睡用户,1,56.0,4.0,0.0,4.0,5.0,28.0,1.0
106230,1,早期沉睡用户,1,8.0,0.0,4.0,1.0,3.0,5.0,1.0
106235,0,高价值忠诚用户,0,92.0,0.0,2.0,2.0,6.0,36.0,0.0
106252,1,早期沉睡用户,1,167.0,16.0,30.0,1.0,6.0,53.0,0.0
106255,1,早期沉睡用户,1,49.0,21.0,13.0,2.0,5.0,20.0,0.0
106260,2,活跃潜力用户,0,28.0,0.0,15.0,1.0,6.0,11.0,0.0
106267,2,活跃潜力用户,0,37.0,8.0,0.0,0.0,2.0,5.0,0.0
106276,2,活跃潜力用户,0,66.0,8.0,0.0,1.0,5.0,18.0,1.0
10628,2,活跃潜力用户,0,56.0,3.0,0.0,1.0,6.0,28.0,0.0
106286,3,超级用户,0,243.0,48.0,0.0,16.0,6.0,45.0,0.0
10629,1,早期沉睡用户,1,16.0,5.0,0.0,2.0,5.0,10.0,1.0
10630,2,活跃潜力用户,1,23.0,5.0,1.0,2.0,3.0,8.0,0.0
106303,2,活跃潜力用户,0,20.0,1.0,0.0,0.0,2.0,8.0,0.0
106334,1,早期沉睡用户,1,8.0,3.0,0.0,1.0,3.0,6.0,0.0
106347,2,活跃潜力用户,1,146.0,6.0,0.0,1.0,5.0,46.0,0.0
106353,2,活跃潜力用户,0,35.0,1.0,0.0,0.0,6.0,16.0,0.0
106355,1,早期沉睡用户,1,146.0,0.0,9.0,1.0,6.0,24.0,0.0
106363,2,活跃潜力用户,0,24.0,5.0,0.0,0.0,4.0,20.0,0.0
106364,2,活跃潜力用户,0,105.0,5.0,49.0,2.0,6.0,43.0,0.0
106370,1,早期沉睡用户,1,92.0,10.0,0.0,4.0,6.0,42.0,0.0
106382,2,活跃潜力用户,1,19.0,4.0,1.0,2.0,4.0,8.0,0.0
106392,0,高价值忠诚用户,0,24.0,12.0,0.0,4.0,5.0,11.0,0.0
106395,2,活跃潜力用户,0,84.0,4.0,15.0,3.0,6.0,16.0,0.0
106400,0,高价值忠诚用户,0,129.0,7.0,0.0,2.0,6.0,33.0,0.0
106413,2,活跃潜力用户,0,20.0,0.0,0.0,1.0,3.0,12.0,0.0
106415,0,高价值忠诚用户,0,86.0,13.0,11.0,4.0,6.0,41.0,0.0
106416,2,活跃潜力用户,0,19.0,0.0,4.0,1.0,6.0,11.0,0.0
10642,2,活跃潜力用户,1,58.0,0.0,2.0,1.0,6.0,15.0,0.0
106424,2,活跃潜力用户,0,60.0,5.0,0.0,3.0,5.0,22.0,1.0
106435,0,高价值忠诚用户,0,41.0,7.0,0.0,4.0,5.0,14.0,1.0
106437,2,活跃潜力用户,1,41.0,1.0,3.0,1.0,4.0,13.0,0.0
10645,2,活跃潜力用户,0,36.0,0.0,1.0,0.0,4.0,11.0,0.0
106457,2,活跃潜力用户,0,195.0,9.0,0.0,0.0,6.0,53.0,0.0
106468,2,活跃潜力用户,1,33.0,2.0,7.0,3.0,6.0,13.0,0.0
106473,1,早期沉睡用户,1,75.0,3.0,0.0,1.0,5.0,21.0,0.0
106478,2,活跃潜力用户,0,9.0,7.0,0.0,0.0,2.0,7.0,0.0
106488,2,活跃潜力用户,0,4.0,0.0,5.0,0.0,2.0,5.0,0.0
106489,1,早期沉睡用户,1,33.0,3.0,0.0,5.0,5.0,17.0,0.0
106501,2,活跃潜力用户,0,16.0,0.0,0.0,0.0,4.0,9.0,1.0
106507,2,活跃潜力用户,0,46.0,2.0,3.0,0.0,6.0,23.0,0.0
106514,1,早期沉睡用户,1,115.0,8.0,7.0,2.0,6.0,45.0,0.0
106518,1,早期沉睡用户,1,34.0,3.0,0.0,1.0,4.0,13.0,1.0
106525,1,早期沉睡用户,1,22.0,2.0,5.0,2.0,4.0,11.0,0.0
106526,2,活跃潜力用户,0,205.0,16.0,0.0,2.0,6.0,28.0,0.0
106530,1,早期沉睡用户,1,44.0,0.0,7.0,1.0,4.0,18.0,0.0
106531,0,高价值忠诚用户,0,17.0,0.0,0.0,1.0,3.0,6.0,1.0
106532,2,活跃潜力用户,0,59.0,3.0,0.0,3.0,6.0,12.0,0.0
106549,2,活跃潜力用户,0,105.0,8.0,0.0,2.0,6.0,15.0,0.0
106550,1,早期沉睡用户,1,108.0,6.0,0.0,2.0,6.0,26.0,0.0
10656,2,活跃潜力用户,0,70.0,2.0,0.0,0.0,5.0,24.0,1.0
106561,2,活跃潜力用户,0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
106566,1,早期沉睡用户,1,70.0,0.0,6.0,1.0,5.0,10.0,0.0
106573,1,早期沉睡用户,1,39.0,2.0,0.0,3.0,3.0,14.0,1.0
106596,2,活跃潜力用户,1,159.0,22.0,0.0,4.0,6.0,50.0,0.0
106600,2,活跃潜力用户,0,38.0,9.0,0.0,2.0,4.0,10.0,0.0
106603,0,高价值忠诚用户,0,272.0,7.0,0.0,2.0,6.0,101.0,0.0
106613,2,活跃潜力用户,0,31.0,0.0,0.0,0.0,5.0,12.0,0.0
106617,0,高价值忠诚用户,0,54.0,0.0,0.0,9.0,3.0,17.0,0.0
106621,1,早期沉睡用户,1,33.0,0.0,6.0,1.0,5.0,13.0,1.0
106634,1,早期沉睡用户,1,109.0,11.0,2.0,2.0,6.0,37.0,0.0
106635,0,高价值忠诚用户,0,107.0,10.0,0.0,6.0,6.0,41.0,0.0
106640,2,活跃潜力用户,0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
106649,0,高价值忠诚用户,0,65.0,10.0,0.0,2.0,5.0,28.0,0.0
106655,2,活跃潜力用户,1,5.0,3.0,0.0,2.0,4.0,4.0,0.0
106663,0,高价值忠诚用户,0,141.0,2.0,0.0,6.0,6.0,31.0,0.0
10667,2,活跃潜力用户,1,7.0,3.0,0.0,1.0,2.0,2.0,0.0
10668,0,高价值忠诚用户,0,108.0,8.0,0.0,6.0,6.0,36.0,0.0
106681,2,活跃潜力用户,0,4.0,0.0,0.0,0.0,2.0,2.0,0.0
10669,1,早期沉睡用户,1,56.0,0.0,1.0,2.0,6.0,13.0,0.0
106699,2,活跃潜力用户,0,95.0,0.0,25.0,1.0,5.0,32.0,1.0
106701,1,早期沉睡用户,1,32.0,0.0,0.0,2.0,6.0,14.0,0.0
106703,2,活跃潜力用户,0,5.0,0.0,0.0,1.0,2.0,2.0,1.0
10671,1,早期沉睡用户,1,129.0,3.0,0.0,1.0,6.0,24.0,0.0
106723,2,活跃潜力用户,0,5.0,0.0,0.0,1.0,2.0,2.0,0.0
106724,1,早期沉睡用户,1,17.0,0.0,0.0,1.0,5.0,9.0,0.0
106742,2,活跃潜力用户,0,41.0,0.0,0.0,1.0,5.0,9.0,0.0
106749,0,高价值忠诚用户,1,46.0,7.0,0.0,5.0,6.0,18.0,0.0
106757,2,活跃潜力用户,0,9.0,0.0,0.0,0.0,2.0,3.0,4.0
106759,1,早期沉睡用户,1,28.0,9.0,0.0,1.0,3.0,19.0,2.0
10676,1,早期沉睡用户,1,4.0,0.0,0.0,1.0,2.0,3.0,1.0
106789,2,活跃潜力用户,0,18.0,0.0,0.0,0.0,5.0,11.0,0.0
106790,2,活跃潜力用户,0,64.0,0.0,4.0,0.0,5.0,18.0,0.0
10680,2,活跃潜力用户,0,20.0,0.0,0.0,0.0,3.0,5.0,0.0
106800,2,活跃潜力用户,0,6.0,0.0,0.0,0.0,2.0,3.0,3.0
10681,0,高价值忠诚用户,1,126.0,11.0,0.0,12.0,6.0,35.0,0.0
106814,1,早期沉睡用户,1,114.0,2.0,0.0,1.0,6.0,51.0,0.0
106815,2,活跃潜力用户,0,65.0,0.0,11.0,1.0,6.0,10.0,0.0
106818,2,活跃潜力用户,0,17.0,7.0,0.0,0.0,3.0,13.0,1.0
106827,1,早期沉睡用户,1,66.0,4.0,1.0,1.0,4.0,20.0,0.0
10683,2,活跃潜力用户,0,21.0,0.0,0.0,3.0,4.0,9.0,0.0
106836,1,早期沉睡用户,1,36.0,1.0,3.0,3.0,4.0,14.0,0.0
106838,0,高价值忠诚用户,0,142.0,22.0,5.0,3.0,6.0,30.0,0.0
106848,2,活跃潜力用户,0,20.0,1.0,0.0,0.0,4.0,11.0,0.0
106852,1,早期沉睡用户,1,41.0,1.0,0.0,2.0,5.0,10.0,0.0
106854,2,活跃潜力用户,0,3.0,0.0,0.0,0.0,3.0,3.0,1.0
106858,1,早期沉睡用户,1,84.0,2.0,0.0,2.0,6.0,21.0,0.0
10686,1,早期沉睡用户,1,59.0,3.0,0.0,1.0,6.0,14.0,0.0
106860,2,活跃潜力用户,0,33.0,0.0,6.0,1.0,6.0,24.0,0.0
106880,2,活跃潜力用户,0,5.0,1.0,0.0,0.0,2.0,5.0,3.0
106920,2,活跃潜力用户,0,77.0,8.0,0.0,1.0,3.0,28.0,0.0
106921,2,活跃潜力用户,1,29.0,0.0,2.0,1.0,3.0,14.0,0.0
106925,2,活跃潜力用户,0,17.0,2.0,0.0,2.0,5.0,7.0,0.0
106928,2,活跃潜力用户,0,35.0,3.0,0.0,2.0,3.0,11.0,1.0
