user_id,R,F,M,cluster,cluster_name
106107,4,3,3,2,活跃潜力用户
106118,1,13,13,0,高价值忠诚用户
106123,9,1,1,1,早期沉睡用户
106134,2,1,1,2,活跃潜力用户
106135,7,1,1,1,早期沉睡用户
106142,2,5,5,0,高价值忠诚用户
106144,1,2,2,2,活跃潜力用户
106147,6,3,3,1,早期沉睡用户
10615,4,1,1,2,活跃潜力用户
106157,1,1,1,2,活跃潜力用户
10618,2,4,4,2,活跃潜力用户
106189,4,4,4,2,活跃潜力用户
106190,5,6,6,0,高价值忠诚用户
106193,9,1,1,1,早期沉睡用户
106194,2,2,2,2,活跃潜力用户
106199,9,1,1,1,早期沉睡用户
106200,1,2,2,2,活跃潜力用户
106207,3,1,1,2,活跃潜力用户
106213,1,3,3,2,活跃潜力用户
106216,3,3,3,2,活跃潜力用户
10622,4,4,4,2,活跃潜力用户
106223,7,4,4,1,早期沉睡用户
106230,5,1,1,1,早期沉睡用户
106235,3,5,5,0,高价值忠诚用户
106252,8,1,1,1,早期沉睡用户
106255,7,2,2,1,早期沉睡用户
106260,3,2,2,2,活跃潜力用户
106267,1,3,3,2,活跃潜力用户
106276,1,2,2,2,活跃潜力用户
10628,1,2,2,2,活跃潜力用户
106286,2,23,22,3,超级用户
10629,7,2,2,1,早期沉睡用户
10630,4,2,2,2,活跃潜力用户
106303,2,1,1,2,活跃潜力用户
106334,7,1,1,1,早期沉睡用户
106347,4,1,1,2,活跃潜力用户
106353,3,1,1,2,活跃潜力用户
106355,9,1,1,1,早期沉睡用户
106363,1,2,1,2,活跃潜力用户
106364,1,3,2,2,活跃潜力用户
106370,8,4,4,1,早期沉睡用户
106382,4,2,2,2,活跃潜力用户
106392,3,5,5,0,高价值忠诚用户
106395,1,4,4,2,活跃潜力用户
106400,1,5,5,0,高价值忠诚用户
106413,1,2,2,2,活跃潜力用户
106415,1,6,6,0,高价值忠诚用户
106416,2,2,2,2,活跃潜力用户
10642,4,1,1,2,活跃潜力用户
106424,1,4,4,2,活跃潜力用户
106435,1,5,5,0,高价值忠诚用户
106437,4,1,1,2,活跃潜力用户
10645,2,1,1,2,活跃潜力用户
106457,1,1,1,2,活跃潜力用户
106468,4,3,3,2,活跃潜力用户
106473,9,1,1,1,早期沉睡用户
106478,3,1,1,2,活跃潜力用户
106488,1,2,2,2,活跃潜力用户
106489,6,5,5,1,早期沉睡用户
106501,2,1,1,2,活跃潜力用户
106507,1,1,1,2,活跃潜力用户
106514,8,2,2,1,早期沉睡用户
106518,5,1,1,1,早期沉睡用户
106525,5,2,2,1,早期沉睡用户
106526,1,4,4,2,活跃潜力用户
106530,5,1,1,1,早期沉睡用户
106531,3,5,5,0,高价值忠诚用户
106532,1,4,4,2,活跃潜力用户
106549,2,3,3,2,活跃潜力用户
106550,5,2,2,1,早期沉睡用户
10656,1,2,2,2,活跃潜力用户
106561,2,1,1,2,活跃潜力用户
106566,6,1,1,1,早期沉睡用户
106573,6,3,3,1,早期沉睡用户
106596,4,4,4,2,活跃潜力用户
106600,2,4,4,2,活跃潜力用户
106603,3,8,5,0,高价值忠诚用户
106613,1,4,4,2,活跃潜力用户
106617,1,12,12,0,高价值忠诚用户
106621,6,1,1,1,早期沉睡用户
106634,7,2,2,1,早期沉睡用户
106635,2,8,7,0,高价值忠诚用户
106640,2,3,3,2,活跃潜力用户
106649,2,6,5,0,高价值忠诚用户
106655,4,2,2,2,活跃潜力用户
106663,3,7,7,0,高价值忠诚用户
10667,4,1,1,2,活跃潜力用户
10668,1,7,7,0,高价值忠诚用户
106681,1,1,1,2,活跃潜力用户
10669,6,2,2,1,早期沉睡用户
106699,1,5,4,2,活跃潜力用户
106701,5,2,2,1,早期沉睡用户
106703,2,3,3,2,活跃潜力用户
10671,7,1,1,1,早期沉睡用户
106723,1,2,2,2,活跃潜力用户
106724,6,1,1,1,早期沉睡用户
106742,1,2,2,2,活跃潜力用户
106749,4,5,5,0,高价值忠诚用户
106757,2,1,1,2,活跃潜力用户
106759,6,1,1,1,早期沉睡用户
10676,6,1,1,1,早期沉睡用户
106789,2,3,3,2,活跃潜力用户
106790,2,1,1,2,活跃潜力用户
10680,2,2,2,2,活跃潜力用户
106800,1,2,2,2,活跃潜力用户
10681,8,12,12,0,高价值忠诚用户
106814,7,1,1,1,早期沉睡用户
106815,3,2,2,2,活跃潜力用户
106818,3,2,2,2,活跃潜力用户
106827,8,1,1,1,早期沉睡用户
10683,1,4,4,2,活跃潜力用户
106836,8,3,3,1,早期沉睡用户
106838,1,6,6,0,高价值忠诚用户
106848,1,1,1,2,活跃潜力用户
106852,6,2,2,1,早期沉睡用户
106854,1,2,2,2,活跃潜力用户
106858,6,2,2,1,早期沉睡用户
10686,7,1,1,1,早期沉睡用户
106860,3,2,2,2,活跃潜力用户
106880,3,1,1,2,活跃潜力用户
106920,3,4,4,2,活跃潜力用户
106921,4,1,1,2,活跃潜力用户
106925,1,3,3,2,活跃潜力用户
106928,3,4,3,2,活跃潜力用户
106935,2,1,1,2,活跃潜力用户
10694,1,7,5,0,高价值忠诚用户
106940,2,7,7,0,高价值忠诚用户
10695,2,1,1,2,活跃潜力用户
106951,6,4,4,1,早期沉睡用户
106952,1,1,1,2,活跃潜力用户
106955,1,1,1,2,活跃潜力用户
106970,5,2,1,1,早期沉睡用户
106971,8,1,1,1,早期沉睡用户
106994,1,1,1,2,活跃潜力用户
106997,1,1,1,2,活跃潜力用户
107002,1,8,8,0,高价值忠诚用户
107008,9,1,1,1,早期沉睡用户
107011,3,2,2,2,活跃潜力用户
107025,1,14,12,0,高价值忠诚用户
107027,2,14,14,0,高价值忠诚用户
107028,2,6,6,0,高价值忠诚用户
107029,2,2,2,2,活跃潜力用户
107030,6,1,1,1,早期沉睡用户
107046,4,2,2,2,活跃潜力用户
10705,4,1,1,2,活跃潜力用户
107064,4,2,2,2,活跃潜力用户
107078,2,13,11,0,高价值忠诚用户
107089,5,1,1,1,早期沉睡用户
107104,1,3,3,2,活跃潜力用户
107109,6,9,3,0,高价值忠诚用户
107112,1,3,3,2,活跃潜力用户
107125,9,2,2,1,早期沉睡用户
107126,3,5,5,0,高价值忠诚用户
107134,1,18,17,0,高价值忠诚用户
107159,1,5,4,2,活跃潜力用户
107160,5,1,1,1,早期沉睡用户
107161,4,1,1,2,活跃潜力用户
107168,5,3,3,1,早期沉睡用户
107169,2,1,1,2,活跃潜力用户
107179,5,1,1,1,早期沉睡用户
107181,1,7,7,0,高价值忠诚用户
107188,1,3,3,2,活跃潜力用户
107191,2,5,5,0,高价值忠诚用户
107195,4,4,4,2,活跃潜力用户
1072,1,3,3,2,活跃潜力用户
107201,2,1,1,2,活跃潜力用户
107205,1,3,3,2,活跃潜力用户
107233,2,7,7,0,高价值忠诚用户
107238,1,1,1,2,活跃潜力用户
107239,2,3,3,2,活跃潜力用户
107243,1,5,4,2,活跃潜力用户
107260,2,2,2,2,活跃潜力用户
107263,7,1,1,1,早期沉睡用户
107268,3,2,2,2,活跃潜力用户
10727,7,1,1,1,早期沉睡用户
107293,1,5,4,2,活跃潜力用户
107302,3,2,2,2,活跃潜力用户
107311,3,1,1,2,活跃潜力用户
107313,9,1,1,1,早期沉睡用户
107318,5,4,4,1,早期沉睡用户
107333,6,3,2,1,早期沉睡用户
107345,2,3,3,2,活跃潜力用户
107346,3,3,3,2,活跃潜力用户
107350,1,1,1,2,活跃潜力用户
107351,5,1,1,1,早期沉睡用户
107353,3,2,2,2,活跃潜力用户
107369,5,2,2,1,早期沉睡用户
107388,5,6,5,0,高价值忠诚用户
107389,1,5,5,0,高价值忠诚用户
107393,5,3,3,1,早期沉睡用户
107398,1,2,2,2,活跃潜力用户
107407,3,3,2,2,活跃潜力用户
107408,6,2,2,1,早期沉睡用户
107416,3,3,3,2,活跃潜力用户
107427,2,2,2,2,活跃潜力用户
107445,8,3,3,1,早期沉睡用户
107447,4,3,3,2,活跃潜力用户
107470,5,1,1,1,早期沉睡用户
107471,1,4,3,2,活跃潜力用户
107472,2,3,3,2,活跃潜力用户
107488,1,1,1,2,活跃潜力用户
107492,1,5,5,0,高价值忠诚用户
107514,8,1,1,1,早期沉睡用户
10752,5,2,2,1,早期沉睡用户
107539,4,4,4,2,活跃潜力用户
107549,1,1,1,2,活跃潜力用户
10755,8,1,1,1,早期沉睡用户
107554,6,1,1,1,早期沉睡用户
107565,3,6,6,0,高价值忠诚用户
107569,1,19,18,0,高价值忠诚用户
10757,1,4,4,2,活跃潜力用户
107572,4,1,1,2,活跃潜力用户
107584,6,1,1,1,早期沉睡用户
107586,6,2,2,1,早期沉睡用户
107588,2,9,8,0,高价值忠诚用户
107601,1,4,4,2,活跃潜力用户
107606,1,19,16,0,高价值忠诚用户
107614,9,1,1,1,早期沉睡用户
107615,3,2,2,2,活跃潜力用户
107627,2,6,6,0,高价值忠诚用户
107628,3,3,3,2,活跃潜力用户
107633,5,1,1,1,早期沉睡用户
107656,6,1,1,1,早期沉睡用户
107665,1,5,5,0,高价值忠诚用户
107670,2,2,2,2,活跃潜力用户
107674,8,1,1,1,早期沉睡用户
107679,3,2,2,2,活跃潜力用户
10769,3,3,3,2,活跃潜力用户
107693,1,2,2,2,活跃潜力用户
107699,1,3,3,2,活跃潜力用户
107702,2,1,1,2,活跃潜力用户
107707,2,2,1,2,活跃潜力用户
107718,7,4,4,1,早期沉睡用户
10772,1,5,4,2,活跃潜力用户
107723,5,4,4,1,早期沉睡用户
107726,1,2,2,2,活跃潜力用户
107735,1,1,1,2,活跃潜力用户
107740,4,1,1,2,活跃潜力用户
107741,6,1,1,1,早期沉睡用户
107745,2,1,1,2,活跃潜力用户
107748,5,3,3,1,早期沉睡用户
107756,1,2,2,2,活跃潜力用户
10776,1,7,7,0,高价值忠诚用户
10777,5,1,1,1,早期沉睡用户
107780,3,1,1,2,活跃潜力用户
10779,1,3,3,2,活跃潜力用户
107792,3,1,1,2,活跃潜力用户
107797,3,3,3,2,活跃潜力用户
107800,7,2,2,1,早期沉睡用户
107805,1,4,3,2,活跃潜力用户
107817,2,3,2,2,活跃潜力用户
107825,1,8,8,0,高价值忠诚用户
107830,7,2,2,1,早期沉睡用户
107836,9,1,1,1,早期沉睡用户
107845,9,1,1,1,早期沉睡用户
107848,2,1,1,2,活跃潜力用户
107850,1,4,4,2,活跃潜力用户
107866,3,3,3,2,活跃潜力用户
107875,7,1,1,1,早期沉睡用户
107891,4,1,1,2,活跃潜力用户
107895,2,1,1,2,活跃潜力用户
10790,4,1,1,2,活跃潜力用户
107902,6,2,2,1,早期沉睡用户
107916,8,3,3,1,早期沉睡用户
107917,6,3,3,1,早期沉睡用户
107923,3,2,2,2,活跃潜力用户
107932,1,72,51,3,超级用户
107935,1,3,3,2,活跃潜力用户
107937,3,2,2,2,活跃潜力用户
107942,5,1,1,1,早期沉睡用户
107945,7,2,2,1,早期沉睡用户
107961,1,5,5,0,高价值忠诚用户
107982,9,4,4,1,早期沉睡用户
107985,8,1,1,1,早期沉睡用户
107989,2,5,5,0,高价值忠诚用户
107990,1,2,2,2,活跃潜力用户
1080,8,1,1,1,早期沉睡用户
108015,7,2,2,1,早期沉睡用户
10802,2,4,3,2,活跃潜力用户
108022,1,1,1,2,活跃潜力用户
108025,1,8,8,0,高价值忠诚用户
108036,7,1,1,1,早期沉睡用户
108037,1,5,5,0,高价值忠诚用户
108038,1,4,4,2,活跃潜力用户
108045,5,3,2,1,早期沉睡用户
108050,1,6,6,0,高价值忠诚用户
10806,7,2,2,1,早期沉睡用户
108060,9,1,1,1,早期沉睡用户
108073,5,3,3,1,早期沉睡用户
108077,1,3,3,2,活跃潜力用户
108078,1,2,2,2,活跃潜力用户
10808,1,3,2,2,活跃潜力用户
10809,3,1,1,2,活跃潜力用户
108090,2,2,2,2,活跃潜力用户
108092,2,3,3,2,活跃潜力用户
10810,3,2,2,2,活跃潜力用户
108102,1,6,5,0,高价值忠诚用户
108103,1,2,2,2,活跃潜力用户
108105,4,1,1,2,活跃潜力用户
108108,4,3,3,2,活跃潜力用户
108111,2,1,1,2,活跃潜力用户
108140,2,6,6,0,高价值忠诚用户
108149,3,3,2,2,活跃潜力用户
108154,1,3,3,2,活跃潜力用户
108161,4,3,3,2,活跃潜力用户
108164,2,1,1,2,活跃潜力用户
108179,4,1,1,2,活跃潜力用户
108182,5,1,1,1,早期沉睡用户
108185,5,3,3,1,早期沉睡用户
108187,2,5,4,2,活跃潜力用户
108204,8,1,1,1,早期沉睡用户
108206,2,4,4,2,活跃潜力用户
108227,1,6,6,0,高价值忠诚用户
108233,1,6,6,0,高价值忠诚用户
108235,5,1,1,1,早期沉睡用户
108237,6,2,2,1,早期沉睡用户
108248,1,4,4,2,活跃潜力用户
108252,6,1,1,1,早期沉睡用户
108259,3,12,10,0,高价值忠诚用户
108265,3,3,3,2,活跃潜力用户
108270,3,3,2,2,活跃潜力用户
108274,1,2,2,2,活跃潜力用户
108275,2,9,9,0,高价值忠诚用户
108282,3,2,2,2,活跃潜力用户
108288,4,3,3,2,活跃潜力用户
108294,3,2,2,2,活跃潜力用户
1083,1,3,3,2,活跃潜力用户
108302,1,1,1,2,活跃潜力用户
108305,2,2,2,2,活跃潜力用户
108348,2,1,1,2,活跃潜力用户
108354,3,9,9,0,高价值忠诚用户
10836,5,2,2,1,早期沉睡用户
108363,1,4,4,2,活跃潜力用户
108364,2,6,5,0,高价值忠诚用户
108382,4,2,2,2,活跃潜力用户
108388,3,2,2,2,活跃潜力用户
108390,3,3,3,2,活跃潜力用户
108397,7,2,2,1,早期沉睡用户
108407,2,7,7,0,高价值忠诚用户
108417,7,4,4,1,早期沉睡用户
108425,6,2,1,1,早期沉睡用户
108428,2,3,3,2,活跃潜力用户
10843,4,1,1,2,活跃潜力用户
108442,5,1,1,1,早期沉睡用户
108449,6,4,4,1,早期沉睡用户
108450,1,2,2,2,活跃潜力用户
108452,3,2,2,2,活跃潜力用户
108457,1,5,5,0,高价值忠诚用户
108480,2,5,4,2,活跃潜力用户
108484,8,2,2,1,早期沉睡用户
10849,4,3,3,2,活跃潜力用户
108491,7,1,1,1,早期沉睡用户
10851,2,2,2,2,活跃潜力用户
108510,7,1,1,1,早期沉睡用户
108516,3,1,1,2,活跃潜力用户
108519,1,1,1,2,活跃潜力用户
108523,1,7,7,0,高价值忠诚用户
108526,2,3,3,2,活跃潜力用户
108529,3,3,2,2,活跃潜力用户
108541,5,2,2,1,早期沉睡用户
108546,2,2,2,2,活跃潜力用户
108568,1,1,1,2,活跃潜力用户
10858,4,6,4,0,高价值忠诚用户
108588,1,1,1,2,活跃潜力用户
108590,9,1,1,1,早期沉睡用户
108594,9,2,2,1,早期沉睡用户
108605,1,6,6,0,高价值忠诚用户
108607,4,3,3,2,活跃潜力用户
108620,4,1,1,2,活跃潜力用户
108623,6,3,3,1,早期沉睡用户
108629,2,3,3,2,活跃潜力用户
108630,7,2,2,1,早期沉睡用户
108634,6,1,1,1,早期沉睡用户
108635,6,3,3,1,早期沉睡用户
108651,2,2,2,2,活跃潜力用户
108654,3,1,1,2,活跃潜力用户
108666,2,3,3,2,活跃潜力用户
108669,3,2,2,2,活跃潜力用户
108670,6,1,1,1,早期沉睡用户
108672,7,2,2,1,早期沉睡用户
108676,1,4,4,2,活跃潜力用户
108681,8,1,1,1,早期沉睡用户
108685,7,1,1,1,早期沉睡用户
108696,4,4,4,2,活跃潜力用户
108703,2,2,2,2,活跃潜力用户
10871,3,4,3,2,活跃潜力用户
108710,3,3,3,2,活跃潜力用户
108755,3,8,6,0,高价值忠诚用户
108756,9,1,1,1,早期沉睡用户
10876,6,1,1,1,早期沉睡用户
108768,7,1,1,1,早期沉睡用户
10877,5,10,10,0,高价值忠诚用户
108770,9,1,1,1,早期沉睡用户
108772,4,1,1,2,活跃潜力用户
108773,2,4,4,2,活跃潜力用户
108775,4,3,3,2,活跃潜力用户
108799,1,2,1,2,活跃潜力用户
108800,4,3,3,2,活跃潜力用户
108803,2,2,2,2,活跃潜力用户
108805,3,1,1,2,活跃潜力用户
108809,1,6,6,0,高价值忠诚用户
10882,4,1,1,2,活跃潜力用户
108823,7,1,1,1,早期沉睡用户
108825,1,2,2,2,活跃潜力用户
108836,3,1,1,2,活跃潜力用户
108842,1,2,2,2,活跃潜力用户
108845,4,2,2,2,活跃潜力用户
108856,4,1,1,2,活跃潜力用户
108858,9,1,1,1,早期沉睡用户
108861,3,1,1,2,活跃潜力用户
108865,2,36,36,3,超级用户
108870,4,1,1,2,活跃潜力用户
108878,3,3,3,2,活跃潜力用户
10888,6,3,3,1,早期沉睡用户
108882,6,2,2,1,早期沉睡用户
108883,6,1,1,1,早期沉睡用户
108891,7,1,1,1,早期沉睡用户
108906,5,1,1,1,早期沉睡用户
108910,6,2,2,1,早期沉睡用户
108918,3,2,2,2,活跃潜力用户
10895,9,1,1,1,早期沉睡用户
108967,1,6,5,0,高价值忠诚用户
108969,9,1,1,1,早期沉睡用户
108982,5,2,2,1,早期沉睡用户
108988,2,3,3,2,活跃潜力用户
10899,1,14,11,0,高价值忠诚用户
108996,1,7,7,0,高价值忠诚用户
108997,1,8,8,0,高价值忠诚用户
109004,5,4,4,1,早期沉睡用户
10901,9,1,1,1,早期沉睡用户
109018,5,1,1,1,早期沉睡用户
109022,2,2,2,2,活跃潜力用户
109038,4,3,2,2,活跃潜力用户
109047,2,2,2,2,活跃潜力用户
109048,4,5,4,2,活跃潜力用户
10905,2,2,2,2,活跃潜力用户
109065,6,2,2,1,早期沉睡用户
109083,5,2,2,1,早期沉睡用户
109085,1,1,1,2,活跃潜力用户
109092,1,3,3,2,活跃潜力用户
109094,8,1,1,1,早期沉睡用户
109095,4,4,4,2,活跃潜力用户
109098,5,3,3,1,早期沉睡用户
109100,2,4,4,2,活跃潜力用户
109109,3,3,3,2,活跃潜力用户
109117,2,3,3,2,活跃潜力用户
109124,1,5,5,0,高价值忠诚用户
109134,7,1,1,1,早期沉睡用户
109135,3,4,4,2,活跃潜力用户
109147,7,2,2,1,早期沉睡用户
109157,2,4,3,2,活跃潜力用户
109161,3,1,1,2,活跃潜力用户
109163,1,9,8,0,高价值忠诚用户
109169,1,7,7,0,高价值忠诚用户
109188,5,5,5,0,高价值忠诚用户
109210,1,2,2,2,活跃潜力用户
109216,9,3,3,1,早期沉睡用户
109218,1,3,3,2,活跃潜力用户
10923,1,2,2,2,活跃潜力用户
109232,8,1,1,1,早期沉睡用户
109233,2,4,4,2,活跃潜力用户
109253,6,1,1,1,早期沉睡用户
10926,3,6,6,0,高价值忠诚用户
109270,2,2,2,2,活跃潜力用户
109275,1,2,2,2,活跃潜力用户
109276,1,2,2,2,活跃潜力用户
109277,3,1,1,2,活跃潜力用户
109284,9,1,1,1,早期沉睡用户
109291,1,8,8,0,高价值忠诚用户
109295,5,2,2,1,早期沉睡用户
109306,5,1,1,1,早期沉睡用户
109319,2,1,1,2,活跃潜力用户
109321,2,11,11,0,高价值忠诚用户
109322,7,1,1,1,早期沉睡用户
109328,4,1,1,2,活跃潜力用户
109332,3,1,1,2,活跃潜力用户
109333,1,3,3,2,活跃潜力用户
109337,1,5,5,0,高价值忠诚用户
109343,3,4,4,2,活跃潜力用户
10935,5,1,1,1,早期沉睡用户
109350,2,2,2,2,活跃潜力用户
109357,1,3,3,2,活跃潜力用户
109364,1,10,10,0,高价值忠诚用户
109371,4,1,1,2,活跃潜力用户
109377,6,3,3,1,早期沉睡用户
109388,1,5,5,0,高价值忠诚用户
109397,2,4,3,2,活跃潜力用户
109401,1,3,3,2,活跃潜力用户
109407,3,2,2,2,活跃潜力用户
109416,6,2,2,1,早期沉睡用户
109421,5,2,2,1,早期沉睡用户
109427,9,1,1,1,早期沉睡用户
109439,1,1,1,2,活跃潜力用户
109443,3,1,1,2,活跃潜力用户
109444,1,1,1,2,活跃潜力用户
109474,1,4,4,2,活跃潜力用户
109491,4,1,1,2,活跃潜力用户
109496,2,2,2,2,活跃潜力用户
1095,1,1,1,2,活跃潜力用户
109523,1,2,2,2,活跃潜力用户
109529,3,3,2,2,活跃潜力用户
109540,5,1,1,1,早期沉睡用户
109544,3,1,1,2,活跃潜力用户
109570,2,1,1,2,活跃潜力用户
109575,9,1,1,1,早期沉睡用户
109589,6,3,3,1,早期沉睡用户
10960,4,3,3,2,活跃潜力用户
109604,1,1,1,2,活跃潜力用户
109606,5,2,2,1,早期沉睡用户
109611,5,1,1,1,早期沉睡用户
109623,7,3,3,1,早期沉睡用户
109625,7,1,1,1,早期沉睡用户
109640,6,1,1,1,早期沉睡用户
109643,1,6,6,0,高价值忠诚用户
109660,1,20,19,0,高价值忠诚用户
109661,1,4,4,2,活跃潜力用户
109671,5,1,1,1,早期沉睡用户
109677,5,1,1,1,早期沉睡用户
10968,2,5,5,0,高价值忠诚用户
109681,8,1,1,1,早期沉睡用户
109684,3,7,6,0,高价值忠诚用户
10969,2,2,2,2,活跃潜力用户
109711,2,1,1,2,活跃潜力用户
109717,1,4,4,2,活跃潜力用户
109728,2,7,7,0,高价值忠诚用户
109732,2,3,3,2,活跃潜力用户
109733,2,4,4,2,活跃潜力用户
109736,2,1,1,2,活跃潜力用户
109749,6,1,1,1,早期沉睡用户
109756,4,2,2,2,活跃潜力用户
109776,3,2,1,2,活跃潜力用户
109782,5,2,2,1,早期沉睡用户
109786,5,2,2,1,早期沉睡用户
109791,7,1,1,1,早期沉睡用户
109794,3,1,1,2,活跃潜力用户
109798,3,1,1,2,活跃潜力用户
1098,2,1,1,2,活跃潜力用户
109808,1,2,2,2,活跃潜力用户
109810,8,1,1,1,早期沉睡用户
109829,4,1,1,2,活跃潜力用户
10983,5,1,1,1,早期沉睡用户
109830,1,2,2,2,活跃潜力用户
10984,1,5,5,0,高价值忠诚用户
109842,3,1,1,2,活跃潜力用户
109855,2,1,1,2,活跃潜力用户
109856,6,9,9,0,高价值忠诚用户
109860,3,3,3,2,活跃潜力用户
109865,2,1,1,2,活跃潜力用户
109867,3,2,2,2,活跃潜力用户
109873,2,2,2,2,活跃潜力用户
109876,4,1,1,2,活跃潜力用户
109880,4,4,4,2,活跃潜力用户
109889,8,1,1,1,早期沉睡用户
109900,1,3,3,2,活跃潜力用户
109908,1,2,2,2,活跃潜力用户
109911,2,2,2,2,活跃潜力用户
109919,3,4,4,2,活跃潜力用户
109926,2,1,1,2,活跃潜力用户
109931,5,1,1,1,早期沉睡用户
109940,2,1,1,2,活跃潜力用户
109943,2,1,1,2,活跃潜力用户
109945,5,2,2,1,早期沉睡用户
109948,1,3,3,2,活跃潜力用户
109951,1,2,2,2,活跃潜力用户
109957,2,5,5,0,高价值忠诚用户
10996,6,4,4,1,早期沉睡用户
109967,9,1,1,1,早期沉睡用户
109968,6,2,2,1,早期沉睡用户
109971,1,6,6,0,高价值忠诚用户
109974,1,2,2,2,活跃潜力用户
109975,5,1,1,1,早期沉睡用户
109976,3,3,3,2,活跃潜力用户
109977,1,1,1,2,活跃潜力用户
109979,6,1,1,1,早期沉睡用户
109983,1,3,3,2,活跃潜力用户
109990,1,2,2,2,活跃潜力用户
110003,4,8,7,0,高价值忠诚用户
110005,9,1,1,1,早期沉睡用户
110020,3,7,7,0,高价值忠诚用户
110023,3,2,2,2,活跃潜力用户
110025,1,1,1,2,活跃潜力用户
110029,1,11,7,0,高价值忠诚用户
110032,7,2,2,1,早期沉睡用户
110036,6,2,2,1,早期沉睡用户
110041,3,3,2,2,活跃潜力用户
110056,2,4,4,2,活跃潜力用户
110058,1,3,3,2,活跃潜力用户
110062,6,1,1,1,早期沉睡用户
110081,4,1,1,2,活跃潜力用户
110091,1,3,2,2,活跃潜力用户
110092,2,3,3,2,活跃潜力用户
110097,1,13,12,0,高价值忠诚用户
110111,5,1,1,1,早期沉睡用户
110116,1,1,1,2,活跃潜力用户
110117,2,8,8,0,高价值忠诚用户
110118,2,1,1,2,活跃潜力用户
110125,4,2,2,2,活跃潜力用户
11016,4,4,2,2,活跃潜力用户
110165,1,1,1,2,活跃潜力用户
110167,5,1,1,1,早期沉睡用户
110173,2,2,2,2,活跃潜力用户
110176,2,1,1,2,活跃潜力用户
110179,1,4,4,2,活跃潜力用户
110187,4,1,1,2,活跃潜力用户
11019,7,1,1,1,早期沉睡用户
110193,1,2,2,2,活跃潜力用户
110195,4,3,3,2,活跃潜力用户
110196,1,3,3,2,活跃潜力用户
110200,1,7,7,0,高价值忠诚用户
110207,7,1,1,1,早期沉睡用户
110219,3,2,2,2,活跃潜力用户
110221,9,1,1,1,早期沉睡用户
110245,8,5,3,1,早期沉睡用户
110247,8,2,2,1,早期沉睡用户
110248,9,1,1,1,早期沉睡用户
110254,6,1,1,1,早期沉睡用户
110259,1,1,1,2,活跃潜力用户
110271,2,5,5,0,高价值忠诚用户
110288,7,1,1,1,早期沉睡用户
110294,1,4,4,2,活跃潜力用户
110300,4,1,1,2,活跃潜力用户
110303,6,1,1,1,早期沉睡用户
110304,5,1,1,1,早期沉睡用户
110311,3,6,6,0,高价值忠诚用户
110322,4,1,1,2,活跃潜力用户
110328,1,2,2,2,活跃潜力用户
110336,2,8,8,0,高价值忠诚用户
110339,5,4,4,1,早期沉睡用户
110350,7,1,1,1,早期沉睡用户
110357,5,1,1,1,早期沉睡用户
110359,2,4,4,2,活跃潜力用户
110360,1,8,8,0,高价值忠诚用户
110365,1,7,7,0,高价值忠诚用户
110370,5,1,1,1,早期沉睡用户
110373,1,2,2,2,活跃潜力用户
110381,2,2,2,2,活跃潜力用户
110387,7,2,2,1,早期沉睡用户
110392,1,2,2,2,活跃潜力用户
110405,2,6,6,0,高价值忠诚用户
110425,4,3,3,2,活跃潜力用户
110431,1,3,3,2,活跃潜力用户
110434,2,2,1,2,活跃潜力用户
11045,2,6,6,0,高价值忠诚用户
110455,4,4,4,2,活跃潜力用户
110483,7,1,1,1,早期沉睡用户
110499,2,2,2,2,活跃潜力用户
1105,7,4,4,1,早期沉睡用户
110505,2,2,2,2,活跃潜力用户
110511,5,1,1,1,早期沉睡用户
110518,2,4,4,2,活跃潜力用户
110520,4,3,3,2,活跃潜力用户
110531,2,2,2,2,活跃潜力用户
110536,2,3,2,2,活跃潜力用户
110541,2,2,2,2,活跃潜力用户
110549,3,3,3,2,活跃潜力用户
110552,4,3,3,2,活跃潜力用户
110557,3,2,2,2,活跃潜力用户
110565,1,1,1,2,活跃潜力用户
110575,9,1,1,1,早期沉睡用户
110579,4,1,1,2,活跃潜力用户
11058,7,2,2,1,早期沉睡用户
110588,4,3,3,2,活跃潜力用户
110597,3,3,3,2,活跃潜力用户
110598,5,3,3,1,早期沉睡用户
110609,3,1,1,2,活跃潜力用户
110622,2,5,4,2,活跃潜力用户
110624,6,1,1,1,早期沉睡用户
110633,3,3,3,2,活跃潜力用户
110635,2,2,2,2,活跃潜力用户
110652,3,4,4,2,活跃潜力用户
110653,3,4,4,2,活跃潜力用户
110661,5,1,1,1,早期沉睡用户
110679,7,1,1,1,早期沉睡用户
110681,9,1,1,1,早期沉睡用户
110686,7,2,2,1,早期沉睡用户
110694,1,13,11,0,高价值忠诚用户
110704,1,8,8,0,高价值忠诚用户
110707,2,3,3,2,活跃潜力用户
110710,3,4,4,2,活跃潜力用户
110715,4,1,1,2,活跃潜力用户
110720,5,2,2,1,早期沉睡用户
110725,2,3,3,2,活跃潜力用户
110741,1,3,3,2,活跃潜力用户
110743,7,1,1,1,早期沉睡用户
110773,2,1,1,2,活跃潜力用户
110776,4,3,3,2,活跃潜力用户
11079,1,4,4,2,活跃潜力用户
110801,2,5,5,0,高价值忠诚用户
110802,5,7,7,0,高价值忠诚用户
110804,5,5,5,0,高价值忠诚用户
110815,1,3,3,2,活跃潜力用户
110818,2,2,2,2,活跃潜力用户
110827,9,1,1,1,早期沉睡用户
110862,1,3,3,2,活跃潜力用户
